Room No. 1 , Exit E, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  -5.000000  ,  11.000000  ,  -11.000000 ,  37.000000
2.887838450880673591e+01,1.032553586924181310e+00,1.000186270001990119e+00,1.000002539673577884e+00,1.006291143207270533e+00,7.297975002108731957e+00,6.370559827360073868e+00,5.552376823450549281e+00,4.951341222040255730e+00,4.490687977667308317e+00,4.126670788907079057e+00,3.831163694260925290e+00,3.586953209857867364e+00,3.381394725779581112e+00,3.206234518548422230e+00,3.055079495105593068e+00
2.857431681846574989e+01,1.035666537804836418e+00,1.000042166197512961e+00,1.000002141493707475e+00,3.100483967939087648e+00,7.536261862431457459e+00,6.363529845723401301e+00,5.548477875117423963e+00,4.949358443378776506e+00,4.489303787221748721e+00,4.125670755342337515e+00,3.830440564666419689e+00,3.586399093575944885e+00,3.381102352540677369e+00,3.206001615438995422e+00,3.054890917223966440e+00
1.488277994248741010e+01,1.001471965915065265e+00,1.000001301785274688e+00,1.000000610883368113e+00,3.088715595553926274e+00,7.524817787778609102e+00,6.358851128250724294e+00,5.545454545454353124e+00,4.947368421052682486e+00,4.488372093023239806e+00,4.125000000000001776e+00,3.830188679245285055e+00,3.586011327018532313e+00,3.380799990065800564e+00,3.205761310138943276e+00,3.054696784844642909e+00
1.000193597259459111e+00,1.000001646028279012e+00,1.000000028055114454e+00,1.000000230098326170e+00,3.080472459943456531e+00,7.518520380693855643e+00,6.355371271556041535e+00,5.544378427685754396e+00,4.946666535264306219e+00,4.487889203445657671e+00,4.124653699694788678e+00,3.829931948675501463e+00,3.586011326902085461e+00,3.380799989975213915e+00,3.205761310067094971e+00,3.054696784786702146e+00
1.000719983611966235e+00,1.000005859721837531e+00,1.000000036120258118e+00,1.000000217523645318e+00,3.080472455545541610e+00,7.518520378666861959e+00,6.355371270459242439e+00,5.544378427026543044e+00,4.946666534837573792e+00,4.487889203153719642e+00,4.124653699486339420e+00,3.829931948521504648e+00,3.586011326785107922e+00,3.380799989884277768e+00,3.205761309995008634e+00,3.054696784728596182e+00
1.803388115227368615e+01,1.007993580325967420e+00,1.000004221969274631e+00,1.000000522474877585e+00,3.088715617499520505e+00,7.524817793796207965e+00,6.358851131422334824e+00,5.545454545454544970e+00,4.947368421052630971e+00,4.488372093023254905e+00,4.125000000000000000e+00,3.830188679245282390e+00,3.586011326662295495e+00,3.380799989789509574e+00,3.205761309920316826e+00,3.054696784668667675e+00
3.049492515846291596e+01,1.035495396812484703e+00,1.000035565392116021e+00,1.000001237702227819e+00,3.100624469523498572e+00,7.536258800007099801e+00,6.363529848335243599e+00,5.548477884276964645e+00,4.949358449639921886e+00,4.489303790124783866e+00,4.125670757370158981e+00,3.830440565430035527e+00,3.586399094155051870e+00,3.381102352991030902e+00,3.206001615795514681e+00,3.054890917510793447e+00
3.651494891057800629e+01,1.070100597740885062e+00,1.000932080563668558e+00,1.000008913326290383e+00,3.106795633620474284e+00,7.545843134026224419e+00,6.370672268743223121e+00,5.552377219572809608e+00,4.951341240519264275e+00,4.490687986144425992e+00,4.126670795774982636e+00,3.831163698556470543e+00,3.586953213080924296e+00,3.381394727672236034e+00,3.206234520026157497e+00,3.055079496289358598e+00
3.993953195163468450e+01,1.135955157259324722e+00,1.002961413880437469e+00,1.000099647210461740e+00,3.115277231275461300e+00,7.562741720527258238e+00,6.372672244574881795e+00,5.556376035935929991e+00,4.954205286239353967e+00,4.492821364680523288e+00,4.127650908202665114e+00,3.832109640957525709e+00,3.587453369109392831e+00,3.381808405887396951e+00,3.206565536909231628e+00,3.055261222904002150e+00
4.192712109082629723e+01,1.121437740210705192e+00,1.000697676801672209e+00,1.000336192978479088e+00,3.124288477832340316e+00,7.574283364222946346e+00,6.390886924276744985e+00,5.563171341473903020e+00,4.956544693658745615e+00,4.494879039545425670e+00,4.129078179460025311e+00,3.833072947854593071e+00,3.588011530483705691e+00,3.382425273477753347e+00,3.206861794825228706e+00,3.055589225593366098e+00
4.313046271793594144e+01,1.065736225345263577e+00,1.010393223479424618e+00,1.000113102932350229e+00,3.128757487204822496e+00,8.726449986599222441e+00,7.535816953098779969e+00,6.716334261693310381e+00,6.103353916190853212e+00,5.643534421910934462e+00,5.281490664768057286e+00,4.986337124206262850e+00,4.742452744852698743e+00,4.537222407701465343e+00,4.362278064754480766e+00,4.214013679292683889e+00
4.390055497911787086e+01,1.000359973744344932e+00,1.011973811140573609e+00,1.001798832251634686e+00,3.133309314083161379e+00,9.987098256070487068e+00,1.035112413376037743e+01,9.531249021011378275e+00,8.912701956500168166e+00,8.464144279967829476e+00,8.097162147597661175e+00,7.804055400457053260e+00,7.560425809877558301e+00,7.355466916664449961e+00,7.181848123035104337e+00,8.922943279126679172e+00
4.441939437970425786e+01,1.063734507170506438e+00,1.003082898298843784e+00,1.001513589838061158e+00,1.054069113764414256e+00,7.598175242019832076e+00,9.879884181647417662e+00,9.068689325837539172e+00,8.462818133879473237e+00,7.989575821458396732e+00,7.636253772101160742e+00,7.339351975448956900e+00,7.096739269251652438e+00,6.890125885663017868e+00,6.715385909967169553e+00,8.454390284672870237e+00
4.478454537631431975e+01,1.120129910835941267e+00,1.010572087004063091e+00,1.001670177060979716e+00,1.000106642582712313e+00,5.566738293539885696e+00,7.031517209244600330e+00,8.704230260789440621e+00,8.097444975390869715e+00,7.632973518697649062e+00,7.259321631195088109e+00,6.969269931990274003e+00,6.725925602654763580e+00,6.521174690948686958e+00,6.346687604103115277e+00,8.087806029229826166e+00
